"X","Y","name"
-60.6894751,-33.0211217,"Intersection 14111"
-60.6894721,-33.021229,"Intersection 14112"
-60.6894698,-32.8854621,"Intersection 14113"
-60.6894689,-33.0179259,"Intersection 14114"
-60.6894633,-32.8725811,"Intersection 14115"
-60.689462,-32.9689274,"Intersection 14116"
-60.6894538,-32.934848,"Intersection 14117"
-60.6894537,-32.9048274,"Intersection 14118"
-60.6894505,-32.9462015,"Intersection 14119"
-60.689448,-32.8860194,"Intersection 14120"
-60.6894455,-33.010092,"Intersection 14121"
-60.6894419,-32.9114709,"Intersection 14122"
-60.6894387,-32.8836685,"Intersection 14123"
-60.6894365,-32.9183136,"Intersection 14124"
-60.6894301,-32.8725511,"Intersection 14125"
-60.6894271,-32.9629799,"Intersection 14126"
-60.6894211,-32.9071237,"Intersection 14127"
-60.6894205,-33.0186378,"Intersection 14128"
-60.6894173,-33.0071682,"Intersection 14129"
-60.6894165,-32.9783236,"Intersection 14130"
-60.6894136,-33.018168,"Intersection 14131"
-60.689406,-33.0040127,"Intersection 14132"
-60.6894057,-32.8751163,"Intersection 14133"
-60.689401,-33.0199757,"Intersection 14134"
-60.6893991,-33.0192289,"Intersection 14135"
-60.6893967,-33.0002287,"Intersection 14136"
-60.6893897,-33.0179133,"Intersection 14137"
-60.6893895,-32.9611508,"Intersection 14138"
-60.6893894,-32.879954,"Intersection 14139"
-60.6893893,-32.9486425,"Intersection 14140"
-60.6893888,-33.0063721,"Intersection 14141"
-60.6893872,-33.0176593,"Intersection 14142"
-60.6893838,-32.872879,"Intersection 14143"
-60.6893831,-33.0172387,"Intersection 14144"
-60.6893803,-33.0018894,"Intersection 14145"
-60.6893775,-32.8872317,"Intersection 14146"
-60.689377,-32.9038004,"Intersection 14147"
-60.6893759,-33.0165074,"Intersection 14148"
-60.6893758,-33.0037959,"Intersection 14149"
-60.6893723,-32.991902,"Intersection 14150"
-60.689369,-32.8958311,"Intersection 14151"
-60.6893689,-33.0157902,"Intersection 14152"
-60.6893672,-32.9865424,"Intersection 14153"
-60.689364,-32.9920143,"Intersection 14154"
-60.6893618,-33.0150694,"Intersection 14155"
-60.6893591,-32.9125026,"Intersection 14156"
-60.6893557,-33.0144441,"Intersection 14157"
-60.6893547,-33.0143407,"Intersection 14158"
-60.6893512,-32.9051664,"Intersection 14159"
-60.6893508,-32.8996218,"Intersection 14160"
-60.6893387,-32.9570047,"Intersection 14161"
-60.6893352,-33.0136073,"Intersection 14162"
-60.6893321,-32.8877008,"Intersection 14163"
-60.6893288,-32.9131369,"Intersection 14164"
-60.6893133,-32.9399998,"Intersection 14165"
-60.6893076,-32.8726861,"Intersection 14166"
-60.6893005,-33.0003468,"Intersection 14167"
-60.6892953,-32.9089953,"Intersection 14168"
-60.689295,-32.9545957,"Intersection 14169"
-60.6892906,-32.8724812,"Intersection 14170"
-60.6892861,-32.8882287,"Intersection 14171"
-60.6892842,-32.9193164,"Intersection 14172"
-60.6892811,-32.942646,"Intersection 14173"
-60.6892755,-32.9142154,"Intersection 14174"
-60.6892666,-32.9510231,"Intersection 14175"
-60.6892611,-33.002187,"Intersection 14176"
-60.68926,-32.9623242,"Intersection 14177"
-60.6892591,-33.0003634,"Intersection 14178"
-60.6892521,-33.0317792,"Intersection 14179"
-60.6892474,-33.0014564,"Intersection 14180"
-60.6892458,-32.9538597,"Intersection 14181"
-60.6892444,-32.978324,"Intersection 14182"
-60.6892403,-32.8887745,"Intersection 14183"
-60.6892397,-33.00184,"Intersection 14184"
-60.6892357,-32.9051412,"Intersection 14185"
-60.6892219,-32.9153013,"Intersection 14186"
-60.689219,-33.0040449,"Intersection 14187"
-60.6892155,-32.9621495,"Intersection 14188"
-60.6892099,-32.9738215,"Intersection 14189"
-60.6892053,-32.8925356,"Intersection 14190"
-60.6892031,-32.9338438,"Intersection 14191"
-60.6892013,-33.0307482,"Intersection 14192"
-60.6891933,-33.029159,"Intersection 14193"
-60.6891882,-33.0283863,"Intersection 14194"
-60.6891855,-32.9564189,"Intersection 14195"
-60.6891854,-33.0002583,"Intersection 14196"
-60.6891839,-32.9649288,"Intersection 14197"
-60.6891808,-33.0179688,"Intersection 14198"
-60.68918,-33.0020954,"Intersection 14199"
-60.6891782,-32.8729501,"Intersection 14200"
-60.6891759,-33.0276259,"Intersection 14201"
-60.68917,-32.9678317,"Intersection 14202"
-60.6891683,-33.0185626,"Intersection 14203"
-60.6891682,-33.0186178,"Intersection 14204"
-60.689168,-32.9163939,"Intersection 14205"
-60.6891672,-33.0192256,"Intersection 14206"
-60.6891659,-33.0199757,"Intersection 14207"
-60.6891659,-33.0199356,"Intersection 14208"
-60.6891639,-33.0211183,"Intersection 14209"
-60.6891637,-33.0268703,"Intersection 14210"
-60.6891637,-33.0212192,"Intersection 14211"
-60.6891601,-32.9450602,"Intersection 14212"
-60.6891516,-33.0261206,"Intersection 14213"
-60.6891504,-32.9534462,"Intersection 14214"
-60.6891473,-33.0021987,"Intersection 14215"
-60.6891405,-32.9111285,"Intersection 14216"
-60.6891357,-32.9618367,"Intersection 14217"
-60.6891312,-33.0135992,"Intersection 14218"
-60.6891247,-32.9195319,"Intersection 14219"
-60.6891188,-32.9702174,"Intersection 14220"
-60.6891122,-32.9174841,"Intersection 14221"
-60.689102,-32.8715821,"Intersection 14222"
-60.6890999,-33.0040654,"Intersection 14223"
-60.6890983,-32.9194495,"Intersection 14224"
-60.6890981,-33.0017828,"Intersection 14225"
-60.689098,-33.0039572,"Intersection 14226"
-60.6890953,-33.003796,"Intersection 14227"
-60.6890861,-32.8967705,"Intersection 14228"
-60.6890848,-32.8738262,"Intersection 14229"
-60.6890801,-33.0053031,"Intersection 14230"
-60.6890786,-33.0011598,"Intersection 14231"
-60.6890782,-32.905107,"Intersection 14232"
-60.6890759,-32.9338401,"Intersection 14233"
-60.6890716,-32.9086484,"Intersection 14234"
-60.6890694,-32.9998147,"Intersection 14235"
-60.6890641,-32.8786637,"Intersection 14236"
-60.6890638,-32.876247,"Intersection 14237"
-60.6890513,-32.9389343,"Intersection 14238"
-60.6890484,-33.0042977,"Intersection 14239"
-60.6890475,-33.0041772,"Intersection 14240"
-60.689046,-32.9194678,"Intersection 14241"
-60.6890412,-32.9558414,"Intersection 14242"
-60.6890391,-33.0040709,"Intersection 14243"
-60.6890344,-32.9195293,"Intersection 14244"
-60.689034,-32.8811655,"Intersection 14245"
-60.6890307,-32.9062247,"Intersection 14246"
-60.6890208,-33.0032249,"Intersection 14247"
-60.6890201,-32.8734663,"Intersection 14248"
-60.6890175,-32.9726657,"Intersection 14249"
-60.6890162,-32.9902605,"Intersection 14250"
-60.6890126,-32.9277041,"Intersection 14251"
-60.6890103,-32.9921433,"Intersection 14252"
-60.6889985,-32.9359167,"Intersection 14253"
-60.6889959,-33.0008975,"Intersection 14254"
-60.6889938,-32.978309,"Intersection 14255"
-60.6889925,-32.9195281,"Intersection 14256"
-60.6889907,-32.905088,"Intersection 14257"
-60.6889831,-32.9612378,"Intersection 14258"
-60.6889804,-32.9498823,"Intersection 14259"
-60.6889798,-32.9284749,"Intersection 14260"
-60.6889764,-32.9286655,"Intersection 14261"
-60.6889727,-32.9060017,"Intersection 14262"
-60.6889724,-32.9288713,"Intersection 14263"
-60.6889701,-32.9744972,"Intersection 14264"
-60.6889669,-32.9064354,"Intersection 14265"
-60.6889658,-32.8896516,"Intersection 14266"
-60.6889652,-32.9292535,"Intersection 14267"
-60.6889644,-32.9196508,"Intersection 14268"
-60.6889633,-32.9293492,"Intersection 14269"
-60.6889565,-32.9385483,"Intersection 14270"
-60.6889539,-32.9277687,"Intersection 14271"
-60.6889515,-32.929843,"Intersection 14272"
-60.6889501,-32.9009201,"Intersection 14273"
-60.6889471,-32.9983469,"Intersection 14274"
-60.6889457,-32.9998812,"Intersection 14275"
-60.6889447,-32.919753,"Intersection 14276"
-60.6889439,-33.0005159,"Intersection 14277"
-60.6889391,-32.996769,"Intersection 14278"
-60.6889287,-32.9412738,"Intersection 14279"
-60.688927,-32.9952034,"Intersection 14280"
-60.6889262,-32.9950867,"Intersection 14281"
-60.6889242,-32.8934386,"Intersection 14282"
-60.6889224,-32.9609996,"Intersection 14283"
-60.6889212,-32.9202979,"Intersection 14284"
-60.6889206,-32.8737887,"Intersection 14285"
-60.6889157,-32.9935067,"Intersection 14286"
-60.6889151,-32.9934189,"Intersection 14287"
-60.6889151,-32.9865673,"Intersection 14288"
-60.6889151,-32.9783056,"Intersection 14289"
-60.6889117,-32.919613,"Intersection 14290"
-60.6888985,-32.9923053,"Intersection 14291"
-60.6888955,-32.9920382,"Intersection 14292"
-60.6888953,-32.9552707,"Intersection 14293"
-60.688895,-32.992002,"Intersection 14294"
-60.6888945,-32.9918891,"Intersection 14295"
-60.6888878,-32.9210926,"Intersection 14296"
-60.6888865,-32.9721571,"Intersection 14297"
-60.6888856,-32.943982,"Intersection 14298"
-60.6888823,-32.9608423,"Intersection 14299"
-60.6888807,-32.9666832,"Intersection 14300"
-60.6888791,-32.9998793,"Intersection 14301"
-60.6888781,-32.9775005,"Intersection 14302"
-60.6888778,-33.0219635,"Intersection 14303"
-60.6888767,-32.9804909,"Intersection 14304"
-60.6888761,-32.90863,"Intersection 14305"
-60.6888735,-32.9523038,"Intersection 14306"
-60.6888723,-32.9902457,"Intersection 14307"
-60.68887,-33.0042953,"Intersection 14308"
-60.6888668,-32.9983445,"Intersection 14309"
-60.6888668,-32.9900954,"Intersection 14310"
-60.6888668,-32.9194405,"Intersection 14311"
-60.6888663,-33.0041754,"Intersection 14312"
-60.6888656,-32.9063491,"Intersection 14313"
-60.6888632,-33.0040733,"Intersection 14314"
-60.6888606,-32.9998791,"Intersection 14315"
-60.6888594,-32.9217654,"Intersection 14316"
-60.6888554,-33.0032205,"Intersection 14317"
-60.6888517,-32.9108022,"Intersection 14318"
-60.6888455,-32.9606978,"Intersection 14319"
-60.6888442,-33.0026398,"Intersection 14320"
-60.6888391,-32.999244,"Intersection 14321"
-60.6888363,-32.9783028,"Intersection 14322"
-60.6888341,-33.00051,"Intersection 14323"
-60.688834,-32.8733012,"Intersection 14324"
-60.6888326,-32.9224082,"Intersection 14325"
-60.6888325,-32.9690724,"Intersection 14326"
-60.6888293,-32.870496,"Intersection 14327"
-60.6888253,-32.9225908,"Intersection 14328"
-60.6888249,-32.8976381,"Intersection 14329"
-60.6888201,-32.9195233,"Intersection 14330"
-60.688811,-32.8705866,"Intersection 14331"
-60.6888067,-32.9230181,"Intersection 14332"
-60.6888026,-32.9663686,"Intersection 14333"
-60.6888005,-32.9865648,"Intersection 14334"
-60.6887999,-32.9998159,"Intersection 14335"
-60.6887981,-32.9998792,"Intersection 14336"
-60.6887952,-32.9857827,"Intersection 14337"
-60.688794,-33.0185511,"Intersection 14338"
-60.68879,-32.9850497,"Intersection 14339"
-60.6887865,-32.998342,"Intersection 14340"
-60.6887798,-32.9836097,"Intersection 14341"
-60.6887778,-32.9237031,"Intersection 14342"
-60.6887749,-32.8939182,"Intersection 14343"
-60.6887723,-32.9967659,"Intersection 14344"
-60.6887711,-32.9070904,"Intersection 14345"
-60.6887664,-32.9196017,"Intersection 14346"
-60.6887638,-32.9662163,"Intersection 14347"
-60.6887633,-32.9950877,"Intersection 14348"
-60.6887632,-32.9952024,"Intersection 14349"
-60.6887519,-32.9463267,"Intersection 14350"
-60.6887515,-32.9751097,"Intersection 14351"
-60.6887502,-32.9934166,"Intersection 14352"
-60.6887495,-32.9349739,"Intersection 14353"
-60.6887492,-32.9546992,"Intersection 14354"
-60.6887455,-32.9603054,"Intersection 14355"
-60.6887454,-32.9244742,"Intersection 14356"
-60.6887341,-32.9715657,"Intersection 14357"
-60.6887284,-32.9923098,"Intersection 14358"
-60.688727,-32.8749669,"Intersection 14359"
-60.6887262,-32.9918846,"Intersection 14360"
-60.6887258,-32.9919976,"Intersection 14361"
-60.6887256,-32.9920382,"Intersection 14362"
-60.688723,-32.9715225,"Intersection 14363"
-60.688722,-32.9804817,"Intersection 14364"
-60.688722,-32.8773772,"Intersection 14365"
-60.6887218,-33.0199271,"Intersection 14366"
-60.6887208,-32.9775285,"Intersection 14367"
-60.6887193,-32.8725409,"Intersection 14368"
-60.6887161,-32.9060875,"Intersection 14369"
-60.6887143,-32.9252108,"Intersection 14370"
-60.6887141,-32.9195203,"Intersection 14371"
-60.6887123,-32.8798071,"Intersection 14372"
-60.6887114,-32.9714775,"Intersection 14373"
-60.688709,-32.9064092,"Intersection 14374"
-60.6887052,-32.980615,"Intersection 14375"
-60.6887024,-32.8941974,"Intersection 14376"
-60.6886998,-32.9714324,"Intersection 14377"
-60.6886998,-32.9487612,"Intersection 14378"
-60.6886976,-32.9061411,"Intersection 14379"
-60.6886972,-32.9073339,"Intersection 14380"
-60.6886934,-32.9902428,"Intersection 14381"
-60.6886874,-32.890541,"Intersection 14382"
-60.6886853,-32.9898599,"Intersection 14383"
-60.6886824,-32.9257818,"Intersection 14384"
-60.6886765,-33.0063768,"Intersection 14385"
-60.6886743,-33.0006726,"Intersection 14386"
-60.6886712,-32.9373875,"Intersection 14387"
-60.6886698,-32.9595128,"Intersection 14388"
-60.6886664,-32.948673,"Intersection 14389"
-60.6886656,-32.9069984,"Intersection 14390"
-60.6886654,-32.9093544,"Intersection 14391"
-60.6886646,-32.9888714,"Intersection 14392"
-60.6886592,-33.0042877,"Intersection 14393"
-60.6886548,-33.0212031,"Intersection 14394"
-60.6886535,-33.0041688,"Intersection 14395"
-60.6886522,-32.9263215,"Intersection 14396"
-60.6886432,-32.9401213,"Intersection 14397"
-60.6886432,-32.9124815,"Intersection 14398"
-60.6886422,-32.978296,"Intersection 14399"
-60.6886404,-32.9070799,"Intersection 14400"
-60.6886401,-32.872301,"Intersection 14401"
-60.6886285,-32.9871793,"Intersection 14402"
-60.6886261,-32.9063645,"Intersection 14403"
-60.68862,-32.9268962,"Intersection 14404"
-60.6886154,-32.9865607,"Intersection 14405"
-60.688615,-32.986479,"Intersection 14406"
-60.6886074,-32.985051,"Intersection 14407"
-60.6886048,-32.9284616,"Intersection 14408"
-60.6886038,-32.9655669,"Intersection 14409"
-60.6885999,-32.983612,"Intersection 14410"
-60.6885984,-32.9298338,"Intersection 14411"
-60.6885977,-32.9511404,"Intersection 14412"
-60.6885907,-32.906475,"Intersection 14413"
-60.6885871,-32.9820649,"Intersection 14414"
-60.6885867,-32.9763453,"Intersection 14415"
-60.6885777,-32.9427725,"Intersection 14416"
-60.6885761,-32.8749374,"Intersection 14417"
-60.6885754,-32.9276927,"Intersection 14418"
-60.688572,-32.930444,"Intersection 14419"
-60.6885691,-32.9769206,"Intersection 14420"
-60.6885646,-32.9708377,"Intersection 14421"
-60.6885638,-32.8985049,"Intersection 14422"
-60.6885636,-32.9595914,"Intersection 14423"
-60.6885582,-32.9104729,"Intersection 14424"
-60.6885506,-32.9679459,"Intersection 14425"
-60.688549,-32.9595344,"Intersection 14426"
-60.6885489,-32.9309768,"Intersection 14427"
-60.6885484,-32.906607,"Intersection 14428"
-60.6885481,-32.9281819,"Intersection 14429"
-60.6885412,-32.8946809,"Intersection 14430"
-60.6885407,-32.9022558,"Intersection 14431"
-60.6885376,-32.9197038,"Intersection 14432"
-60.6885345,-32.9594773,"Intersection 14433"
-60.6885288,-32.9538376,"Intersection 14434"
-60.6885221,-32.9332975,"Intersection 14435"
-60.6885164,-32.9856656,"Intersection 14436"
-60.6885163,-32.9861823,"Intersection 14437"
-60.6885142,-32.9061028,"Intersection 14438"
-60.688509,-32.90707,"Intersection 14439"
-60.6885058,-32.9367144,"Intersection 14440"
-60.6884995,-32.9850501,"Intersection 14441"
-60.6884927,-32.9067812,"Intersection 14442"
-60.6884925,-32.9787175,"Intersection 14443"
-60.6884907,-32.9843431,"Intersection 14444"
-60.6884861,-32.9338228,"Intersection 14445"
-60.6884761,-32.9836161,"Intersection 14446"
-60.6884749,-32.909996,"Intersection 14447"
-60.688468,-32.9831827,"Intersection 14448"
-60.6884635,-32.9595497,"Intersection 14449"
-60.6884616,-32.9451842,"Intersection 14450"
-60.6884606,-32.953571,"Intersection 14451"
-60.6884565,-32.9826932,"Intersection 14452"
-60.6884564,-32.9649101,"Intersection 14453"
-60.6884498,-32.8732212,"Intersection 14454"
-60.6884429,-32.9703558,"Intersection 14455"
-60.6884391,-33.0307155,"Intersection 14456"
-60.688432,-32.9763711,"Intersection 14457"
-60.688418,-32.8914017,"Intersection 14458"
-60.6884065,-32.8785218,"Intersection 14459"
-60.6884024,-32.9070636,"Intersection 14460"
-60.6884023,-32.9476023,"Intersection 14461"
-60.6884012,-32.9420791,"Intersection 14462"
-60.6883888,-32.9286401,"Intersection 14463"
-60.6883882,-32.9202807,"Intersection 14464"
-60.6883839,-32.8760976,"Intersection 14465"
-60.6883786,-32.9102582,"Intersection 14466"
-60.6883722,-33.0324812,"Intersection 14467"
-60.6883624,-32.9643509,"Intersection 14468"
-60.6883589,-32.9063067,"Intersection 14469"
-60.6883448,-32.920271,"Intersection 14470"
-60.6883407,-32.9360347,"Intersection 14471"
-60.688325,-32.9064183,"Intersection 14472"
-60.6883107,-32.9529851,"Intersection 14473"
-60.6883094,-32.9086154,"Intersection 14474"
-60.6883008,-32.8843835,"Intersection 14475"
-60.6882978,-32.899388,"Intersection 14476"
-60.6882952,-32.9983061,"Intersection 14477"
-60.6882913,-32.9500058,"Intersection 14478"
-60.6882881,-32.9757945,"Intersection 14479"
-60.688284,-32.9751456,"Intersection 14480"
-60.688283,-32.9065569,"Intersection 14481"
-60.6882708,-33.018535,"Intersection 14482"
-60.6882703,-32.9284497,"Intersection 14483"
-60.6882683,-32.9583637,"Intersection 14484"
-60.688264,-32.8955821,"Intersection 14485"
-60.6882637,-32.9667989,"Intersection 14486"
-60.6882555,-32.9202771,"Intersection 14487"
-60.6882494,-32.9663649,"Intersection 14488"
-60.6882485,-32.9527417,"Intersection 14489"
-60.688242,-32.9182789,"Intersection 14490"
-60.6882407,-32.910685,"Intersection 14491"
-60.6882394,-32.8760658,"Intersection 14492"
-60.6882372,-32.8731937,"Intersection 14493"
-60.6882368,-32.9997839,"Intersection 14494"
-60.6882362,-32.9470227,"Intersection 14495"
-60.6882334,-32.9067208,"Intersection 14496"
-60.6882278,-32.941398,"Intersection 14497"
-60.6882264,-32.9581883,"Intersection 14498"
-60.6882262,-33.0020151,"Intersection 14499"
-60.6882235,-32.9798856,"Intersection 14500"
-60.6882126,-33.0199172,"Intersection 14501"
-60.6882105,-32.9656371,"Intersection 14502"
-60.6882081,-33.0004696,"Intersection 14503"
-60.6882033,-32.9920852,"Intersection 14504"
-60.6881966,-32.9580695,"Intersection 14505"
-60.6881882,-32.9441083,"Intersection 14506"
-60.6881851,-32.919506,"Intersection 14507"
-60.6881829,-32.8747982,"Intersection 14508"
-60.6881735,-32.8730996,"Intersection 14509"
-60.6881687,-32.9524292,"Intersection 14510"
-60.6881669,-33.0063738,"Intersection 14511"
-60.6881591,-33.0211873,"Intersection 14512"
-60.6881527,-32.9078663,"Intersection 14513"
-60.6881519,-32.8843794,"Intersection 14514"
-60.6881502,-32.903525,"Intersection 14515"
-60.68815,-32.9691953,"Intersection 14516"
-60.6881436,-32.8732079,"Intersection 14517"
-60.6881418,-33.0047737,"Intersection 14518"
-60.6881413,-33.0247713,"Intersection 14519"
-60.6881403,-32.9752018,"Intersection 14520"
-60.68814,-32.8738902,"Intersection 14521"
-60.6881366,-32.8923005,"Intersection 14522"
-60.6881348,-32.9715372,"Intersection 14523"
-60.6881345,-33.0042796,"Intersection 14524"
-60.6881339,-32.8740075,"Intersection 14525"
-60.6881338,-32.9124664,"Intersection 14526"
-60.6881327,-33.0041641,"Intersection 14527"
-60.6881118,-32.9292046,"Intersection 14528"
-60.6881062,-32.9350889,"Intersection 14529"
